Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
71,meta_hhsuite1,hhsuite,1OU8A,1,0.06,0.369,2.3e+02,0.059,0.085,0.148
72,meta_abi2_denovo0,None,None,None,None,None,None,0.056,0.083,0.148
73,meta_abi2_denovo1,None,None,None,None,None,None,0.054,0.082,0.148
74,meta_abi7_denovo0,None,None,None,None,None,None,0.055,0.082,0.148
75,meta_abi3_denovo3,None,None,None,None,None,None,0.055,0.082,0.148
76,meta_com5,com,3GQNA,1,0.104,0.803,9.57e-01,0.051,0.08,0.148
77,meta_compro3,compro,6CN1A,3,0.224,0.783,unknown,0.05,0.077,0.148
78,meta_abi2_denovo5,None,None,None,None,None,None,0.055,0.082,0.147
79,meta_super6,super,5Y2VA,1,0.132,0.835,2e+02,0.053,0.081,0.147
80,meta_abi6_denovo6,None,None,None,None,None,None,0.053,0.081,0.147
81,meta_abi4_denovo5,None,None,None,None,None,None,0.054,0.081,0.147
82,meta_super8,super,5Y9SA,1,0.108,0.811,2.1e+02,0.05,0.079,0.147
83,meta_hhsuite8,hhsuite,5Y9SA,1,0.108,0.811,2.1e+02,0.051,0.079,0.147
84,meta_Unicon3d-3,None,None,None,None,None,None,0.05,0.079,0.147
85,meta_super9,super,2I9OA,2,0.036,0.148,3.3e+02,0.05,0.078,0.147
86,meta_hs6,hs,2Z8ZA,1,0.084,0.606,1,0.05,0.077,0.147
87,meta_hs3,hs,2ODLA,1,0.108,0.662,0.044,0.047,0.076,0.147
88,meta_deepsf5,None,None,None,None,None,None,0.071,0.101,0.146
89,meta_hhsu1,hhsu,1QYSA,4,0.02,0.072,3.9e+02,0.073,0.101,0.146
90,meta_hhbl5,hhbl,2QT7A,1,0.008,0.196,64,0.071,0.101,0.146
91,meta_deepsf3,None,None,None,None,None,None,0.065,0.094,0.146
92,meta_com6,com,3ODPA,1,0.036,0.293,1.01e+00,0.056,0.084,0.146
93,meta_abi3_denovo0,None,None,None,None,None,None,0.055,0.083,0.146
94,meta_abi2_denovo7,None,None,None,None,None,None,0.052,0.081,0.146
95,meta_super5,super,2CW9A,1,0.076,0.538,96,0.052,0.08,0.146
96,meta_hg1,hg,2PNEA,6,0.068,0.321,8.1,0.052,0.079,0.146
97,meta_Unicon3d-4,None,None,None,None,None,None,0.05,0.078,0.146
98,meta_center4,center,3BV8A,4,0.048,0.329,unknown,0.064,0.093,0.145
99,meta_hhsuite2,hhsuite,1OX8A,1,0.064,0.365,2.8e+02,0.058,0.085,0.145
100,meta_uniconfold4,None,None,None,None,None,None,0.057,0.083,0.145
101,meta_confold2-4,None,None,None,None,None,None,0.057,0.083,0.145
102,meta_super3,super,1D1LA,1,0.044,0.236,1.2e+02,0.057,0.083,0.145
103,meta_abi7_denovo1,None,None,None,None,None,None,0.055,0.083,0.145
104,meta_abi2_denovo4,None,None,None,None,None,None,0.055,0.082,0.145
105,meta_abi3_denovo6,None,None,None,None,None,None,0.053,0.081,0.145
106,meta_abi5_denovo0,None,None,None,None,None,None,0.051,0.08,0.145
107,meta_abi6_denovo5,None,None,None,None,None,None,0.053,0.08,0.145
108,meta_Unicon3d-5,None,None,None,None,None,None,0.054,0.08,0.145
109,meta_rocon5,None,None,None,None,None,None,0.052,0.079,0.145
110,meta_hhsuite5,hhsuite,2CW9A,1,0.076,0.538,96,0.052,0.079,0.145
111,meta_novel5,None,None,None,None,None,None,0.052,0.078,0.145
112,meta_center3,center,6CN1A,3,0.152,0.995,unknown,0.042,0.07,0.145
113,meta_hhbl2,hhbl,2LNDA,1,0.02,0.12,95,0.073,0.101,0.144
114,meta_hhsu3,hhsu,1HL9A,1,0.008,0.104,4.1e+02,0.072,0.1,0.144
115,meta_hhbl7,hhbl,1WGKA,1,0.02,0.184,1.5e+02,0.071,0.099,0.144
116,meta_ff3,ff,2PNDA,1,0.064,0.445,3,0.061,0.087,0.144
117,meta_abi7_denovo2,None,None,None,None,None,None,0.055,0.083,0.144
118,meta_abi5_denovo5,None,None,None,None,None,None,0.056,0.083,0.144
119,meta_abi5_denovo2,None,None,None,None,None,None,0.055,0.082,0.144
120,meta_abi2_denovo3,None,None,None,None,None,None,0.055,0.081,0.144
121,meta_abi3_denovo7,None,None,None,None,None,None,0.051,0.079,0.144
122,meta_blits4,blits,5ANPA,2,0.032,0.337,4e+02,0.066,0.095,0.143
123,meta_hp4,hp,2CMEA,1,0.048,0.204,1.5e+02,0.067,0.094,0.143
124,meta_blits5,blits,5ANPA,2,0.032,0.341,4e+02,0.065,0.093,0.143
125,meta_abi3_denovo5,None,None,None,None,None,None,0.057,0.083,0.143
126,meta_abi7_denovo6,None,None,None,None,None,None,0.057,0.082,0.143
127,meta_abi7_denovo7,None,None,None,None,None,None,0.055,0.081,0.143
128,meta_abi5_denovo6,None,None,None,None,None,None,0.054,0.081,0.143
129,meta_hh3,hh,3P4GA,2,0.132,0.714,0.15,0.054,0.08,0.143
130,meta_Unicon3d-2,None,None,None,None,None,None,0.051,0.077,0.143
131,meta_muster4,muster,1PCLA,1,0.092,0.947,unknown,0.045,0.071,0.143
132,meta_psiblast9,psiblast,2W48A,1,0.044,0.265,1.7,0.069,0.099,0.142
133,meta_rapt9,rapt,4QS9A,1,0.024,0.208,0.01854,0.069,0.098,0.142
134,meta_sam4,sam,1FAAA,1,0.036,0.16,2.94e+00,0.07,0.098,0.142
135,meta_rapt7,rapt,4XQFA,1,0.036,0.2,0.01624,0.069,0.097,0.142
136,meta_psiblast6,psiblast,6CN1A,3,0.128,0.401,0.46,0.068,0.095,0.142
137,meta_hh6,hh,1AKLA,3,0.12,0.694,2,0.059,0.084,0.142
138,meta_hh7,hh,1KAPP,2,0.12,0.694,2,0.058,0.084,0.142
139,meta_abi7_denovo4,None,None,None,None,None,None,0.057,0.082,0.142
140,meta_hg10,hg,2B4AA,1,0.056,0.421,53,0.056,0.082,0.142
141,meta_abi4_denovo6,None,None,None,None,None,None,0.053,0.08,0.142
142,meta_Unicon3d-1,None,None,None,None,None,None,0.053,0.079,0.142
143,meta_hhbl6,hhbl,3NP5A,1,0.008,0.196,71,0.07,0.098,0.141
144,meta_ss5,ss,1GOXA,2,0.044,0.317,10,0.068,0.093,0.141
145,meta_abi7_denovo5,None,None,None,None,None,None,0.057,0.083,0.141
146,meta_csiblast2,csiblast,6CN1B,3,0.128,0.401,0.46,0.057,0.083,0.141
147,meta_abi3_denovo4,None,None,None,None,None,None,0.056,0.083,0.141
148,meta_abi6_denovo4,None,None,None,None,None,None,0.057,0.082,0.141
149,meta_muster1,muster,2PFFA,2,0.216,0.935,unknown,0.052,0.078,0.141
150,meta_psiblast10,psiblast,2W48B,1,0.044,0.269,1.8,0.068,0.098,0.14
151,meta_hhbl9,hhbl,4HTIA,1,0.016,0.196,94,0.068,0.097,0.14
152,meta_hhsu8,hhsu,2JVFA,1,0.032,0.152,5.9e+02,0.068,0.095,0.14
153,meta_rapt1,rapt,4YTPA,1,0.048,0.417,0.00786,0.066,0.093,0.14
154,meta_csiblast1,csiblast,6CN1A,3,0.128,0.401,0.46,0.056,0.082,0.14
155,meta_abi2_denovo2,None,None,None,None,None,None,0.055,0.081,0.14
156,meta_abi5_denovo3,None,None,None,None,None,None,0.053,0.08,0.14
157,meta_abi7_denovo3,None,None,None,None,None,None,0.053,0.08,0.14
158,meta_abi2_denovo6,None,None,None,None,None,None,0.053,0.08,0.14
159,meta_abi6_denovo7,None,None,None,None,None,None,0.053,0.079,0.14
160,meta_hh10,hh,4Q1QA,1,0.108,0.522,0.31,0.052,0.078,0.14
161,meta_hg8,hg,1FT8A,2,0.08,0.634,35,0.052,0.078,0.14
162,meta_muster3,muster,2PFFA,2,0.208,0.915,unknown,0.05,0.077,0.14
163,meta_hhsu9,hhsu,2A67A,1,0.012,0.068,4.8e+02,0.067,0.095,0.139
164,meta_hhsuite4,hhsuite,1OU9A,1,0.06,0.429,3.4e+02,0.058,0.083,0.139
165,meta_abi6_denovo0,None,None,None,None,None,None,0.055,0.081,0.139
166,meta_abi3_denovo2,None,None,None,None,None,None,0.054,0.08,0.139
167,meta_hhsuite9,hhsuite,2I9OA,2,0.036,0.148,3.3e+02,0.052,0.078,0.139
168,meta_com2,com,5N8RA,1,0.028,0.457,6.81e-01,0.048,0.076,0.139
169,meta_muster2,muster,4OM9A,1,0.084,0.991,unknown,0.048,0.073,0.139
170,meta_hhsu5,hhsu,5UQIA,1,0.008,0.108,2.3e+02,0.071,0.097,0.138
171,meta_hhbl8,hhbl,4HTJA,1,0.016,0.196,94,0.07,0.097,0.138
172,meta_rapt6,rapt,5IIGA,1,0.032,0.192,0.01586,0.066,0.093,0.138
173,meta_super4,super,1OU9A,1,0.06,0.429,3.4e+02,0.058,0.083,0.138
174,meta_hs5,hs,3PR7A,2,0.1,0.578,0.49,0.047,0.075,0.138
175,meta_com10,com,4YKNA,1,0.092,0.502,1.46e+00,0.045,0.073,0.138
176,meta_ss3,ss,1P4CA,2,0.06,0.309,2.9,0.067,0.093,0.137
177,meta_hhsu7,hhsu,2K4ZA,1,0.024,0.172,1.7e+02,0.065,0.092,0.137
178,meta_ff1,ff,4TPSB,1,0.048,0.317,1,0.061,0.088,0.137
179,meta_ff2,ff,2ICCA,1,0.06,0.445,2,0.058,0.084,0.137
180,meta_hhsuite3,hhsuite,1D1LA,1,0.044,0.236,1.2e+02,0.056,0.081,0.137
181,meta_abi6_denovo2,None,None,None,None,None,None,0.055,0.08,0.137
182,meta_hh8,hh,4KH3A,2,0.112,0.53,0.03,0.05,0.076,0.137
183,meta_hp2,hp,1QYSA,4,0.024,0.092,alignment,0.069,0.095,0.136
184,meta_ss2,ss,2J6XA,2,0.064,0.313,1.7,0.068,0.092,0.136
185,meta_ss6,ss,1KBIA,2,0.052,0.301,18,0.065,0.089,0.136
186,meta_newblast1,newblast,6CN1B,3,0.128,0.401,0.46,0.056,0.081,0.136
187,meta_jackhmmer2,jackhmmer,5GZTB,1,0.096,0.654,0.3,0.054,0.078,0.136
188,meta_prc1,prc,4KP1A,1,0.096,1,2.4,0.046,0.071,0.136
189,meta_blits1,blits,5GOLA,3,0.012,0.12,alignment,0.07,0.097,0.135
190,meta_blits2,blits,5GOLA,3,0.012,0.12,alignment,0.07,0.097,0.135
191,meta_ss4,ss,2NZLA,2,0.044,0.309,4.2,0.064,0.089,0.135
192,meta_ff7,ff,1ECSA,1,0.06,0.449,7,0.058,0.083,0.135
193,meta_blits7,blits,2I7UA,1,0.04,0.232,1.9e+02,0.056,0.082,0.135
194,meta_ap4,ap,1O91A,1,0.04,0.389,30,0.054,0.078,0.135
195,meta_ap1,ap,2PNEA,6,0.084,0.325,23,0.052,0.076,0.135
196,meta_com9,com,1HC1A,1,0.056,0.421,1.18e+00,0.045,0.072,0.135
197,meta_sam6,sam,4D74A,1,0.04,0.232,4.67e+00,0.065,0.092,0.134
198,meta_novel4,None,None,None,None,None,None,0.052,0.077,0.134
199,meta_hs8,hs,1OMJA,2,0.068,0.546,1,0.05,0.076,0.134
200,meta_hp5,hp,1Y6UA,1,0.004,0.048,40,0.067,0.091,0.133
201,meta_rapt10,rapt,1ZA4A,1,0.02,0.184,0.01859,0.063,0.09,0.133
202,meta_blits9,blits,3C6FA,2,0.06,0.433,1.1e+03,0.058,0.083,0.133
203,meta_com4,com,5WTJA,1,0.084,0.815,7.75e-01,0.053,0.079,0.133
204,meta_hh4,hh,2PNEA,6,0.08,0.313,0.21,0.052,0.074,0.133
205,meta_muster10,muster,5AK1A,1,0.088,0.991,unknown,0.044,0.068,0.133
206,meta_hp1,hp,3BV8A,4,0.012,0.1,36,0.069,0.093,0.132
207,meta_rapt8,rapt,5JXFA,1,0.052,0.2,0.01784,0.062,0.089,0.132
208,meta_ap3,ap,3BV8A,4,0.024,0.265,36,0.051,0.075,0.132
209,meta_ap2,ap,3BV8A,4,0.024,0.265,36,0.051,0.075,0.132
210,meta_hhsu6,hhsu,5TTXA,1,0.016,0.116,3.8e+02,0.068,0.093,0.131
211,meta_psiblast2,psiblast,1SRPA,1,0.104,0.405,0.42,0.061,0.085,0.131
212,meta_compro1,compro,2PNEA,6,0.12,0.325,unknown,0.06,0.08,0.131
213,meta_msaprobs1,msaprobs,2PNEA,6,0.12,0.325,unknown,0.06,0.08,0.131
214,meta_compro0,compro,2PNEA,6,0.12,0.325,unknown,0.06,0.08,0.131
215,meta_msaprobs0,msaprobs,2PNEA,6,0.12,0.325,unknown,0.06,0.08,0.131
216,meta_hh5,hh,3PR7A,2,0.072,0.522,0.31,0.05,0.073,0.131
217,meta_com3,com,1LLAA,1,0.06,0.425,7.50e-01,0.046,0.072,0.131
218,meta_hs4,hs,2PNEA,6,0.088,0.321,0.54,0.049,0.074,0.13
219,meta_hhsuite7,hhsuite,2PIJA,1,0.044,0.22,2e+02,0.049,0.074,0.13
220,meta_hh9,hh,1SATA,2,0.1,0.534,1.4,0.049,0.073,0.13
221,meta_ff4,ff,5XTDI,1,0.048,0.317,4,0.058,0.084,0.129
222,meta_ap5,ap,1QYSA,4,0.056,0.329,30,0.053,0.079,0.129
223,meta_novel2,None,None,None,None,None,None,0.053,0.077,0.128
224,meta_novel3,None,None,None,None,None,None,0.053,0.077,0.128
225,meta_com8,com,1EPWA,1,0.032,0.365,1.09e+00,0.051,0.075,0.128
226,meta_psiblast3,psiblast,1SATA,2,0.104,0.405,0.42,0.059,0.082,0.127
227,meta_psiblast8,psiblast,5D7WA,1,0.104,0.405,0.47,0.057,0.081,0.126
228,meta_deepsf2,None,None,None,None,None,None,0.052,0.075,0.126
229,meta_compro2,compro,1QYSA,4,0.072,0.337,unknown,0.05,0.071,0.126
230,meta_psiblast4,psiblast,4I35A,1,0.104,0.405,0.45,0.057,0.081,0.125
231,meta_deepsf1,None,None,None,None,None,None,0.043,0.067,0.125
232,meta_ss7,ss,3BV8A,4,0.02,0.144,30,0.055,0.08,0.124
233,meta_psiblast1,psiblast,1AF0A,1,0.104,0.405,0.42,0.057,0.08,0.124
234,meta_psiblast5,psiblast,1SMPA,1,0.104,0.405,0.46,0.057,0.079,0.123
235,meta_deepsf4,None,None,None,None,None,None,0.048,0.071,0.123
236,meta_com1,com,2KR0A,3,0.072,0.538,2.17e-02,0.045,0.07,0.123
237,meta_msaprobs2,msaprobs,1QYSA,4,0.076,0.337,unknown,0.048,0.069,0.123
238,meta_blits6,blits,2I9OA,2,0.04,0.112,4.1e+02,0.063,0.086,0.122
239,meta_jackhmmer1,jackhmmer,4GPVA,1,0.096,0.646,0.12,0.052,0.073,0.122
240,meta_csiblast9,csiblast,1AF6A,1,0.072,0.176,3.0,0.059,0.083,0.119
241,meta_center1,center,2PNEA,6,0.116,0.325,unknown,0.052,0.072,0.119
242,meta_center0,center,2PNEA,6,0.116,0.325,unknown,0.052,0.072,0.119
243,meta_hhbl1,hhbl,1QYSA,4,0.02,0.088,1.4e+02,0.064,0.085,0.118
244,meta_gbli1,gbli,3I04A,1,0.044,0.289,4.6e+02,0.063,0.085,0.118
245,meta_hhsu10,hhsu,3WZTF,1,0.004,0.052,3.2e+02,0.062,0.084,0.118
246,meta_ff5,ff,5LNKh,1,0.052,0.377,5,0.061,0.083,0.118
247,meta_star4,star,3BV8A,4,0.048,0.248,converted,0.055,0.078,0.118
248,meta_csiblast5,csiblast,1ZR5A,1,0.076,0.269,2.5,0.054,0.076,0.118
249,meta_msaprobs4,msaprobs,3BV8A,4,0.06,0.265,unknown,0.056,0.076,0.118
250,meta_csiblast3,csiblast,2O3JA,1,0.056,0.144,0.77,0.051,0.074,0.118
251,meta_csiblast4,csiblast,2O3JB,1,0.056,0.144,0.88,0.051,0.074,0.118
252,meta_gbli2,gbli,5OY0A,2,0.024,0.112,3.3e+03,0.059,0.082,0.117
253,meta_compro4,compro,3BV8A,4,0.06,0.265,unknown,0.057,0.077,0.116
254,meta_csiblast6,csiblast,1ZR5B,1,0.076,0.269,2.5,0.053,0.074,0.116
255,meta_hhbl10,hhbl,2QY1A,1,0.008,0.024,8e+02,0.059,0.081,0.115
256,meta_star0,star,2PNEA,6,0.124,0.325,converted,0.049,0.069,0.115
257,meta_ss9,ss,1FT8A,2,0.02,0.08,94,0.064,0.084,0.114
258,meta_csiblast8,csiblast,3DDRA,1,0.12,0.345,2.6,0.052,0.073,0.113
259,meta_hs7,hs,1AKLA,3,0.032,0.152,0.49,0.048,0.07,0.113
260,meta_hh1,hh,1BWMA,2,0.044,0.2,0.0034,0.048,0.069,0.113
261,meta_hg7,hg,3BV8A,4,0.028,0.261,30,0.044,0.066,0.113
262,meta_csiblast7,csiblast,3CSLA,1,0.12,0.345,2.5,0.051,0.071,0.111
263,meta_hh2,hh,2KR0A,3,0.088,0.542,0.075,0.047,0.067,0.11
264,meta_ss10,ss,1FT8A,2,0.016,0.104,35,0.062,0.08,0.109
265,meta_hs1,hs,2KR0A,3,0.08,0.493,0.066,0.046,0.067,0.108
266,meta_ss8,ss,1FT8A,2,0.02,0.084,63,0.06,0.077,0.105
267,meta_star3,star,6CN1A,3,0.056,0.325,converted,0.05,0.069,0.102
