Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
147,meta_ff6,ff,1VDLA,1,0.226,0.924,6,0.246,0.352,0.258
148,meta_hmmer5,hmmer,5IOAB,1,0.094,0.433,0.56,0.238,0.311,0.231
149,meta_com5,com,1BU7A,1,0.132,1,3.21e+00,0.236,0.355,0.247
150,meta_hh9,hh,3LASA,1,0.113,0.32,24,0.233,0.289,0.229
151,meta_hh10,hh,3VQJA,1,0.113,0.32,29,0.228,0.285,0.227
152,meta_ss10,ss,4G8XD,1,0.075,0.301,55,0.225,0.318,0.219
153,meta_compro4,compro,2DT7A,8,0.169,0.698,unknown,0.225,0.318,0.222
154,meta_ff9,ff,2DT7A,8,0.169,0.452,9,0.225,0.323,0.227
155,meta_msaprobs4,msaprobs,2DT7A,8,0.132,0.509,unknown,0.206,0.285,0.208
156,meta_center2,center,2DT7A,8,0.094,0.716,unknown,0.165,0.264,0.174
157,meta_star2,star,2DT7A,8,0.113,0.471,converted,0.155,0.253,0.165
