Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
23,meta_hs1,hs,2N8PA,15,0.32,1,0.65,0.419,0.489,0.391
24,meta_blits2,blits,2N8PA,15,0.3,1,1.7e-26,0.419,0.492,0.397
25,meta_hhsuite1,hhsuite,2N8PA,15,0.3,1,1.3e-32,0.419,0.492,0.397
26,meta_sam1,sam,2N8PA,15,0.26,0.96,1.25e-01,0.418,0.491,0.395
27,meta_hp2,hp,2N8PA,15,0.32,0.96,0.0064,0.416,0.488,0.39
28,meta_ss1,ss,2N8PA,15,0.3,1,2.5,0.416,0.49,0.394
29,meta_hg1,hg,2N8PA,15,0.3,1,2.5,0.416,0.49,0.394
30,meta_star0,star,2N8PA,15,0.34,1,converted,0.415,0.489,0.393
31,meta_center0,center,2N8PA,15,0.34,1,unknown,0.415,0.489,0.393
32,meta_center2,center,2N8PA,15,0.34,1,unknown,0.415,0.489,0.393
33,meta_hmmer1,hmmer,2N8PA,15,0.36,1,0.013,0.41,0.484,0.389
34,meta_hhsuite2,hhsuite,2N8OA,13,0.32,0.96,1.8e-31,0.409,0.483,0.387
35,meta_star1,star,2N8OA,13,0.26,0.96,converted,0.382,0.467,0.36
36,meta_center1,center,2N8OA,13,0.26,0.96,unknown,0.382,0.467,0.36
37,meta_rose_ab1,None,None,None,None,None,None,0,0.29,45.5
38,meta_sam8,sam,3CT6A,1,0.2,0.44,3.30e+00,0.362,0.454,0.347
39,meta_hhbl3,hhbl,2G9PA,2,0.06,0.32,2.8,0.361,0.443,0.344
40,meta_hhsuite5,hhsuite,2M5ZA,2,0.12,0.86,5.7,0.36,0.449,0.34
41,meta_hhbl5,hhbl,2HL7A,2,0.1,0.64,8.1,0.356,0.434,0.339
42,meta_com5,com,2HL7A,2,0.14,1,1.74e+00,0.356,0.444,0.343
43,meta_ss3,ss,2N8OA,13,0.3,0.9,26,0.355,0.447,0.345
44,meta_hh4,hh,2N8OA,13,0.28,0.94,16,0.355,0.447,0.343
45,meta_muster3,muster,2M5ZA,2,0.12,0.86,unknown,0.355,0.441,0.33
46,meta_hhbl9,hhbl,2KW0A,1,0.14,0.62,26,0.348,0.436,0.331
47,meta_hh10,hh,1UG3A,4,0.14,0.58,42,0.346,0.425,0.323
48,meta_com3,com,3L6AA,1,0.2,0.98,1.17e+00,0.344,0.421,0.324
49,meta_hhsuite7,hhsuite,1PZXA,1,0.16,1,28,0.341,0.413,0.323
50,meta_sam10,sam,3CR3C,1,0.18,0.42,4.49e+00,0.339,0.433,0.327
51,meta_super6,super,2MLUA,2,0.18,0.6,11,0.339,0.427,0.327
52,meta_hs4,hs,2N8OA,13,0.24,0.68,16,0.337,0.416,0.323
53,meta_hhsuite8,hhsuite,4X9XA,1,0.12,0.86,30,0.334,0.417,0.316
54,meta_super8,super,4X9XA,1,0.12,0.86,30,0.333,0.414,0.319
55,meta_ff3,ff,2JD3A,2,0.2,0.98,3,0.331,0.42,0.308
56,meta_ss5,ss,1UG3A,4,0.2,0.94,50,0.33,0.403,0.306
57,meta_hhsuite4,hhsuite,2M60A,1,0.14,0.84,1.9,0.33,0.427,0.317
58,meta_prc3,prc,2JD3A,2,0.18,1,3.9,0.328,0.417,0.303
59,meta_hs10,hs,1UG3A,4,0.14,0.52,42,0.328,0.395,0.308
60,meta_hg5,hg,1UG3A,4,0.18,0.98,50,0.326,0.405,0.304
61,meta_ap10,ap,1K61A,4,0.22,0.96,1.6e+02,0.323,0.406,0.315
62,meta_muster6,muster,3CEQB,1,0.18,0.98,unknown,0.319,0.406,0.307
63,meta_hg7,hg,1MNMC,4,0.22,1,44,0.319,0.406,0.313
64,meta_muster4,muster,1S9HA,1,0.22,0.94,unknown,0.318,0.403,0.3
65,meta_rapt1,rapt,5A97A,1,0.14,1,0.03437,0.317,0.411,0.299
66,meta_hh9,hh,1LE8B,3,0.2,0.96,46,0.316,0.404,0.312
67,meta_ss9,ss,1LE8B,3,0.2,0.96,1.1e+02,0.316,0.404,0.312
68,meta_hh3,hh,2V4JB,6,0.18,0.94,3.8,0.316,0.401,0.3
69,meta_hh5,hh,1MNMC,4,0.24,0.96,30,0.314,0.396,0.305
70,meta_ss7,ss,1MNMC,4,0.24,0.96,44,0.314,0.396,0.305
71,meta_ff5,ff,2Q1KA,1,0.2,0.84,5,0.314,0.401,0.301
72,meta_muster5,muster,4I1AA,1,0.1,0.96,unknown,0.312,0.404,0.303
73,meta_muster9,muster,2UWJE,3,0.2,0.98,unknown,0.312,0.402,0.301
74,meta_hhsuite10,hhsuite,1MGPA,1,0.12,0.98,30,0.312,0.396,0.296
75,meta_hh6,hh,1K61A,4,0.24,0.92,41,0.311,0.397,0.301
76,meta_ff10,ff,2UWJE,3,0.18,0.96,10,0.308,0.401,0.294
77,meta_ss6,ss,3HQ4R,2,0.14,0.4,26,0.302,0.394,0.288
78,meta_hp8,hp,1IVZA,1,0.18,0.34,92,0.302,0.394,0.281
79,meta_hs5,hs,1MNMC,4,0.18,0.68,30,0.301,0.387,0.294
80,meta_msaprobs3,msaprobs,2V4JB,6,0.26,0.98,unknown,0.301,0.391,0.29
81,meta_ss8,ss,2UWJE,3,0.18,0.96,1.1e+02,0.3,0.395,0.294
82,meta_ap9,ap,2V4JA,1,0.24,0.94,1.1e+02,0.3,0.389,0.283
83,meta_hg2,hg,3C7BB,6,0.14,0.94,7.7,0.3,0.391,0.29
84,meta_ff7,ff,2V4JB,6,0.16,0.98,7,0.3,0.393,0.286
85,meta_hg4,hg,2V4JB,6,0.16,0.94,13,0.3,0.389,0.288
86,meta_ff4,ff,3C7BB,6,0.16,0.98,4,0.299,0.381,0.285
87,meta_hg8,hg,3OR1B,4,0.22,0.96,34,0.298,0.387,0.288
88,meta_msaprobs4,msaprobs,3C7BB,6,0.24,0.98,unknown,0.297,0.402,0.285
89,meta_sam9,sam,1S79A,1,0.16,0.4,3.92e+00,0.296,0.388,0.283
90,meta_hp4,hp,4JMFA,2,0.1,0.28,17,0.296,0.372,0.274
91,meta_ss10,ss,3OR1B,4,0.22,0.96,34,0.295,0.385,0.279
92,meta_hs9,hs,1LE8B,3,0.16,0.68,46,0.295,0.385,0.289
93,meta_ss4,ss,2V4JB,6,0.18,0.94,13,0.295,0.386,0.283
94,meta_hp7,hp,1WYPA,1,0.1,0.24,92,0.295,0.375,0.278
95,meta_hh7,hh,2XSJB,3,0.18,0.96,11,0.294,0.385,0.278
96,meta_hg10,hg,2XSJB,3,0.18,0.96,35,0.291,0.383,0.28
97,meta_compro3,compro,2V4JB,6,0.26,0.96,unknown,0.291,0.379,0.277
98,meta_hp6,hp,2K60A,1,0.04,0.22,1.2e+02,0.29,0.365,0.275
99,meta_ff6,ff,1K61A,4,0.24,0.88,6,0.287,0.373,0.281
100,meta_gbli7,gbli,1ZAVA,2,0.1,0.34,1.6e+02,0.286,0.363,0.27
101,meta_hs6,hs,1K61A,4,0.18,0.68,41,0.286,0.376,0.281
102,meta_hh8,hh,3OR1B,4,0.22,0.96,12,0.286,0.382,0.269
103,meta_muster8,muster,4NRHB,1,0.16,0.88,unknown,0.285,0.379,0.28
104,meta_rapt7,rapt,3IQMA,1,0.16,1,0.04033,0.282,0.381,0.273
105,meta_hs2,hs,3C7BB,6,0.12,0.58,3.1,0.282,0.359,0.266
106,meta_rapt6,rapt,3IQYA,1,0.16,1,0.03792,0.279,0.372,0.269
107,meta_ss2,ss,3C7BB,6,0.22,0.78,7.7,0.278,0.378,0.268
108,meta_hs7,hs,2XSJB,3,0.12,0.5,11,0.278,0.351,0.266
109,meta_rapt2,rapt,3IHFA,1,0.16,0.98,0.03754,0.277,0.366,0.272
110,meta_rapt10,rapt,4QVXA,1,0.16,0.98,0.04198,0.277,0.366,0.269
111,meta_hs3,hs,2V4JB,6,0.12,0.58,3.8,0.277,0.353,0.259
112,meta_rapt5,rapt,3ZK6A,1,0.16,0.98,0.03772,0.276,0.364,0.271
113,meta_com8,com,2TPTA,1,0.18,0.98,2.26e+00,0.276,0.379,0.275
114,meta_com6,com,4GXTA,1,0.14,1,1.80e+00,0.276,0.364,0.273
115,meta_hp3,hp,2KVVA,1,0.08,0.28,13,0.276,0.369,0.263
116,meta_gbli6,gbli,4M5DA,1,0.2,0.92,19,0.275,0.367,0.278
117,meta_rapt9,rapt,1R2GA,1,0.16,0.98,0.04168,0.274,0.363,0.268
118,meta_rapt8,rapt,1R2HA,1,0.16,0.98,0.04063,0.273,0.363,0.267
119,meta_gbli8,gbli,2RINA,1,0.2,0.98,2e+02,0.273,0.37,0.26
120,meta_super9,super,3EGLA,2,0.1,0.84,33,0.273,0.367,0.273
121,meta_blits10,blits,1R9LA,1,0.08,0.76,59,0.27,0.354,0.264
122,meta_hs8,hs,3OR1B,4,0.16,0.5,12,0.269,0.337,0.251
123,meta_hhsuite9,hhsuite,3EGLA,2,0.1,0.84,33,0.268,0.361,0.267
124,meta_hg6,hg,3HQ4R,2,0.34,1,26,0.268,0.365,0.262
125,meta_hh2,hh,3C7BB,6,0.24,0.78,3.1,0.268,0.367,0.261
126,meta_muster10,muster,3BD1A,1,0.16,1,unknown,0.267,0.368,0.265
127,meta_gbli3,gbli,3ZXSA,1,0.16,0.88,1e+02,0.267,0.351,0.269
128,meta_com7,com,2OV8A,1,0.18,1,2.24e+00,0.265,0.35,0.258
129,meta_hhbl8,hhbl,5AJ3A,1,0.12,0.52,4.2,0.264,0.349,0.252
130,meta_compro4,compro,3C7BB,6,0.24,0.96,unknown,0.264,0.35,0.254
131,meta_rapt3,rapt,2DSJA,1,0.18,1,0.0376,0.262,0.36,0.261
132,meta_blits7,blits,3FB4A,1,0.12,0.98,31,0.261,0.345,0.257
133,meta_sam5,sam,1A76A,1,0.18,0.64,3.07e+00,0.261,0.358,0.245
134,meta_ap3,ap,2KVVA,1,0.22,0.94,13,0.26,0.347,0.26
135,meta_gbli5,gbli,1VW1A,1,0.14,0.92,2.9e+02,0.259,0.358,0.257
136,meta_hp9,hp,2V4JA,1,0.16,0.6,1.1e+02,0.259,0.354,0.254
137,meta_gbli4,gbli,3M1MA,1,0.34,0.94,1.1e+02,0.257,0.326,0.247
138,meta_hp10,hp,1K61A,4,0.1,0.34,1.6e+02,0.256,0.326,0.247
139,meta_blits3,blits,1ZAVA,2,0.1,0.34,11,0.254,0.345,0.252
140,meta_muster7,muster,4GA4A,1,0.28,0.86,unknown,0.254,0.356,0.252
141,meta_com2,com,2Z10A,1,0.18,1,1.12e+00,0.254,0.346,0.256
142,meta_hhsuite3,hhsuite,4PN8A,1,0.12,0.6,0.35,0.252,0.333,0.248
143,meta_hhbl6,hhbl,4JYAA,1,0.14,0.52,1.4,0.25,0.339,0.246
144,meta_blits9,blits,3VOQA,1,0.14,0.82,52,0.25,0.344,0.249
145,meta_center4,center,3C7BB,6,0.28,0.98,unknown,0.249,0.336,0.244
146,meta_star4,star,3C7BB,6,0.28,0.98,converted,0.249,0.336,0.244
147,meta_ap7,ap,1WYPA,1,0.16,0.56,92,0.247,0.354,0.243
148,meta_blits8,blits,2G9PA,2,0.1,0.5,60,0.246,0.328,0.241
149,meta_center3,center,2V4JB,6,0.34,0.98,unknown,0.245,0.337,0.245
150,meta_star3,star,2V4JB,6,0.34,0.98,converted,0.245,0.337,0.245
151,meta_com1,com,1JQOA,1,0.12,1,5.97e-01,0.244,0.319,0.241
152,meta_ap8,ap,1IVZA,1,0.28,0.8,92,0.244,0.343,0.243
153,meta_hhbl7,hhbl,3BN0A,1,0.12,0.5,3,0.241,0.321,0.233
154,meta_blits5,blits,1DD4A,2,0.1,0.34,12,0.238,0.325,0.235
155,meta_ap4,ap,4JMFA,2,0.22,0.78,17,0.233,0.322,0.236
156,meta_hhbl10,hhbl,2FCGA,1,0.08,0.3,28,0.23,0.285,0.221
157,meta_hhbl4,hhbl,2LV5A,1,0.12,0.42,1.9,0.229,0.313,0.226
158,meta_hg9,hg,4JMFA,2,0.2,0.78,33,0.227,0.314,0.224
159,meta_gbli10,gbli,1DD4A,2,0.1,0.34,1.1e+02,0.226,0.298,0.224
160,meta_com10,com,1UT9A,1,0.14,0.92,2.93e+00,0.225,0.315,0.221
161,meta_ff8,ff,2KGOA,1,0.18,0.42,8,0.217,0.322,0.213
162,meta_com4,com,1J2ZA,1,0.16,0.94,1.51e+00,0.216,0.326,0.216
163,meta_ap6,ap,2K60A,1,0.18,0.9,1.2e+02,0.214,0.331,0.214
164,meta_com9,com,2B5EA,1,0.04,1,2.91e+00,0.21,0.313,0.21
165,meta_sam7,sam,3ESFA,1,0.26,0.98,3.26e+00,0.203,0.289,0.192
166,meta_hhsuite6,hhsuite,2MLUA,2,0.18,0.6,11,0.199,0.302,0.195
167,meta_sam6,sam,2Z04A,1,0.28,0.94,3.16e+00,0.197,0.291,0.19
168,meta_ff9,ff,1AQZA,1,0.24,0.98,9,0.189,0.29,0.19
169,meta_blits4,blits,2MLUA,2,0.18,0.6,11,0.186,0.285,0.187
170,meta_sam4,sam,2VUVA,1,0.26,0.92,2.80e+00,0.157,0.258,0.158
171,meta_sam3,sam,2CRMA,1,0.22,0.96,2.52e+00,0.152,0.251,0.155
172,meta_hp5,hp,4U39A,1,0.02,0.02,17,0.138,0.222,0.137
