Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
42,meta_hg4,hg,1CIPA,2,0.323,0.97,50,0.275,0.378,0.191
43,meta_abi4_denovo4,None,None,None,None,None,None,0,0.33,89.5
44,meta_abi6_denovo5,None,None,None,None,None,None,0,0.36,81
45,meta_abi6_denovo1,None,None,None,None,None,None,0,0.35,82
46,meta_abi2_denovo2,None,None,None,None,None,None,0,0.33,87
47,meta_ss6,ss,1GOTA,2,0.294,0.97,56,0.263,0.375,0.188
48,meta_ss2,ss,3PHUA,5,0.235,0.97,25,0.268,0.375,0.201
49,meta_abi6_denovo3,None,None,None,None,None,None,0,0.36,76
50,meta_abi4_denovo0,None,None,None,None,None,None,0,0.41,60
51,meta_rapt4,rapt,5YXEA,1,0.176,0.764,0.009922,0.255,0.374,0.193
52,meta_abi7_denovo3,None,None,None,None,None,None,0,0.47,38
53,meta_hg5,hg,1SHZA,2,0.294,0.97,60,0.267,0.373,0.188
54,meta_hp4,hp,2IECA,3,0.147,0.323,32,0.268,0.373,0.202
55,meta_hh1,hh,4FINA,5,0.352,0.941,21,0.26,0.373,0.199
56,meta_hhsuite6,hhsuite,2LCKA,1,0.117,1,88,0.257,0.373,0.196
57,meta_hg8,hg,4RK0A,5,0.205,0.794,49,0.255,0.372,0.196
58,meta_hg9,hg,3C7KA,2,0.294,0.97,72,0.264,0.371,0.185
59,meta_muster5,muster,4OY2A,1,0.147,1,unknown,0.264,0.371,0.189
60,meta_abi3_denovo7,None,None,None,None,None,None,0,0.34,85.5
61,meta_abi6_denovo6,None,None,None,None,None,None,0,0.3,98
62,meta_abi4_denovo3,None,None,None,None,None,None,0,0.23,104.5
63,meta_hs8,hs,2BCJQ,3,0.235,0.558,27,0.266,0.37,0.205
64,meta_blits4,blits,5WCOA,7,0.264,1,76,0.263,0.37,0.205
65,meta_abi6_denovo4,None,None,None,None,None,None,0,0.39,67
66,meta_abi3_denovo6,None,None,None,None,None,None,0,0.39,68
67,meta_star1,star,5WCOA,7,0.323,0.794,converted,0.258,0.368,0.198
68,meta_center2,center,4FINA,5,0.147,1,unknown,0.275,0.368,0.225
69,meta_abi5_denovo0,None,None,None,None,None,None,0,0.43,53
70,meta_abi5_denovo7,None,None,None,None,None,None,0,0.41,58
71,meta_abi7_denovo4,None,None,None,None,None,None,0,0.35,83.5
72,meta_hhbl4,hhbl,5WCOA,7,0.235,0.617,7.9,0.257,0.367,0.203
73,meta_muster4,muster,5TUBA,1,0.294,0.97,unknown,0.258,0.366,0.193
74,meta_abi2_denovo1,None,None,None,None,None,None,0,0.43,51.5
75,meta_muster10,muster,2ZPAB,1,0.205,0.97,unknown,0.268,0.366,0.206
76,meta_abi2_denovo0,None,None,None,None,None,None,0,0.38,71.5
77,meta_abi4_denovo5,None,None,None,None,None,None,0,0.31,97
78,meta_ss8,ss,4RK0A,5,0.235,0.794,49,0.251,0.365,0.186
79,meta_abi6_denovo2,None,None,None,None,None,None,0,0.35,83
80,meta_hg7,hg,2N6GA,3,0.205,1,51,0.254,0.364,0.197
81,meta_uniconfold3,None,None,None,None,None,None,0,0.55,14
82,meta_abi4_denovo2,None,None,None,None,None,None,0,0.47,38.5
83,meta_abi4_denovo7,None,None,None,None,None,None,0,0.27,104
84,meta_contemp5,None,None,None,None,None,None,0,0.56,12
85,meta_confold2-3,None,None,None,None,None,None,0,0.56,12.5
86,meta_hhsu5,hhsu,5E24E,1,0.205,0.941,4.4,0.257,0.362,0.188
87,meta_ff10,ff,3PN9A,1,0.147,1,10,0.25,0.362,0.192
88,meta_hs1,hs,4FINA,5,0.264,0.558,9.4,0.254,0.362,0.198
89,meta_abi5_denovo2,None,None,None,None,None,None,0,0.37,74.5
90,meta_abi5_denovo1,None,None,None,None,None,None,0,0.33,86.5
91,meta_muster3,muster,3U2BC,1,0.264,0.882,unknown,0.267,0.362,0.213
92,meta_muster9,muster,2UV9D,2,0.205,1,unknown,0.272,0.361,0.206
93,meta_muster7,muster,2UV9D,2,0.205,1,unknown,0.272,0.361,0.206
94,meta_abi7_denovo1,None,None,None,None,None,None,0,0.41,59.5
95,meta_abi3_denovo2,None,None,None,None,None,None,0,0.36,76.5
96,meta_abi3_denovo3,None,None,None,None,None,None,0,0.35,82.5
97,meta_ff4,ff,2RMHA,1,0.235,1,4,0.266,0.361,0.21
98,meta_abi7_denovo0,None,None,None,None,None,None,0,0.51,25
99,meta_hh6,hh,2AW7U,1,0.235,0.676,39,0.263,0.36,0.203
100,meta_ff2,ff,2O3OA,1,0.235,0.764,2,0.25,0.36,0.196
101,meta_hp3,hp,2I52A,3,0.088,0.323,30,0.263,0.359,0.201
102,meta_ss10,ss,4FINA,5,0.352,0.941,60,0.264,0.359,0.205
103,meta_abi2_denovo4,None,None,None,None,None,None,0,0.36,77.5
104,meta_super7,super,2KSWA,2,0.235,0.764,83,0.248,0.359,0.183
105,meta_muster2,muster,4EUWA,1,0.294,0.882,unknown,0.262,0.359,0.207
106,meta_hhsu7,hhsu,2IECA,3,0.205,0.47,28,0.26,0.358,0.201
107,meta_abi2_denovo5,None,None,None,None,None,None,0,0.33,89
108,meta_blits6,blits,3BRDA,2,0.205,0.911,47,0.248,0.356,0.173
109,meta_hp5,hp,2IECA,3,0.147,0.323,32,0.261,0.356,0.199
110,meta_msaprobs1,msaprobs,4FINA,5,0.411,1,unknown,0.253,0.356,0.193
111,meta_abi6_denovo0,None,None,None,None,None,None,0,0.4,61.5
112,meta_ff3,ff,2JC9A,1,0.323,1,3,0.235,0.355,0.18
113,meta_abi3_denovo0,None,None,None,None,None,None,0,0.5,28.5
114,meta_ff5,ff,3O5VA,1,0.176,1,5,0.245,0.353,0.191
115,meta_blits8,blits,3IAGA,2,0.205,1,54,0.249,0.351,0.179
116,meta_compro1,compro,4FINA,5,0.352,1,unknown,0.249,0.351,0.19
117,meta_muster1,muster,4V19T,1,0.294,1,unknown,0.248,0.35,0.176
118,meta_star2,star,4FINA,5,0.294,0.794,converted,0.249,0.35,0.192
119,meta_compro3,compro,3PHUA,5,0.176,1,unknown,0.246,0.35,0.179
120,meta_hs7,hs,5MDPA,2,0.205,0.47,57,0.241,0.35,0.182
121,meta_center1,center,5WCOA,7,0.176,1,unknown,0.239,0.35,0.187
122,meta_blits5,blits,2KD1A,1,0.117,0.852,1.2e+02,0.24,0.349,0.173
123,meta_ff6,ff,2RDDB,1,0.176,0.794,6,0.257,0.349,0.199
124,meta_star3,star,3PHUA,5,0.382,1,converted,0.247,0.348,0.176
125,meta_center3,center,3PHUA,5,0.382,1,unknown,0.247,0.348,0.176
126,meta_hp2,hp,2I52A,3,0.088,0.323,30,0.262,0.348,0.205
127,meta_hg10,hg,4FINA,5,0.323,1,60,0.247,0.348,0.192
128,meta_hhsu3,hhsu,1TTUA,1,0.176,0.97,3.6,0.245,0.348,0.176
129,meta_sam1,sam,5B5IA,1,0.205,1,1.02e+00,0.234,0.348,0.181
130,meta_deepsf5,None,None,None,None,None,None,0,0.66,5
131,meta_hhsu6,hhsu,2F8XC,1,0.176,0.97,4.8,0.246,0.347,0.172
132,meta_blits3,blits,2KJ8A,2,0.117,0.911,67,0.243,0.347,0.188
133,meta_msaprobs0,msaprobs,4HXDB,5,0.294,1,unknown,0.246,0.347,0.185
134,meta_compro0,compro,4HXDB,5,0.264,1,unknown,0.24,0.347,0.182
135,meta_hg1,hg,4HXDB,5,0.323,1,19,0.25,0.346,0.183
136,meta_hh8,hh,5MDPA,2,0.235,0.647,65,0.246,0.346,0.179
137,meta_muster6,muster,1A76A,1,0.205,0.97,unknown,0.257,0.345,0.188
138,meta_hs4,hs,2KIWA,4,0.176,0.264,23,0.242,0.344,0.171
139,meta_abi3_denovo5,None,None,None,None,None,None,0,0.29,99
140,meta_deepsf4,None,None,None,None,None,None,0,0.74,1
141,meta_contemp4,None,None,None,None,None,None,0,0.54,16
142,meta_hhsu9,hhsu,2I52A,3,0.235,0.676,38,0.241,0.342,0.183
143,meta_ap5,ap,2IECA,3,0.176,0.47,32,0.259,0.342,0.203
144,meta_rapt2,rapt,5VI4A,1,0.176,0.882,0.005345,0.239,0.341,0.178
145,meta_hhbl1,hhbl,2KJ8A,2,0.117,0.588,2.6,0.246,0.341,0.186
146,meta_hg2,hg,3PHUA,5,0.382,1,25,0.243,0.34,0.172
147,meta_hhsu10,hhsu,1SA0E,1,0.323,0.735,23,0.235,0.34,0.171
148,meta_center0,center,4HXDB,5,0.352,1,unknown,0.241,0.339,0.172
149,meta_star0,star,4HXDB,5,0.352,1,converted,0.241,0.339,0.172
150,meta_deepsf3,None,None,None,None,None,None,0,0.63,6.5
151,meta_confold2-5,None,None,None,None,None,None,0,0.57,8.5
152,meta_uniconfold5,None,None,None,None,None,None,0,0.49,32
153,meta_gbli7,gbli,3P8OA,1,0.058,0.47,6e+02,0.237,0.337,0.186
154,meta_hs9,hs,5WCOA,7,0.235,0.411,41,0.244,0.337,0.189
155,meta_hhsuite7,hhsuite,2KSWA,2,0.235,0.764,83,0.237,0.337,0.168
156,meta_hhsuite8,hhsuite,3JCMI,1,0.205,0.705,79,0.241,0.337,0.184
157,meta_contemp2,None,None,None,None,None,None,0,0.58,7
158,meta_com1,com,4AY7A,1,0.147,1,5.22e+00,0.231,0.336,0.17
159,meta_rapt5,rapt,2KLLA,1,0.235,0.97,0.01106,0.233,0.335,0.17
160,meta_ff1,ff,4WCEZ,1,0.235,0.823,1,0.237,0.335,0.177
161,meta_msaprobs3,msaprobs,3PHUA,5,0.264,1,unknown,0.235,0.334,0.168
162,meta_uniconfold1,None,None,None,None,None,None,0,0.65,5.5
163,meta_contemp3,None,None,None,None,None,None,0,0.57,9
164,meta_confold2-1,None,None,None,None,None,None,0,0.57,9.5
165,meta_rapt10,rapt,1IJQA,1,0.088,0.735,0.01477,0.237,0.331,0.174
166,meta_hhsuite2,hhsuite,3BV8A,1,0.088,0.882,31,0.244,0.331,0.19
167,meta_blits10,blits,2KKVA,2,0.117,0.911,1.8e+02,0.228,0.331,0.16
168,meta_hp1,hp,2KIWA,4,0.176,0.558,13,0.234,0.33,0.165
169,meta_blits1,blits,5F0LA,1,0.058,0.5,28,0.238,0.33,0.17
170,meta_star4,star,3IAGC,1,0.264,1,converted,0.24,0.33,0.174
171,meta_center4,center,3IAGC,1,0.264,1,unknown,0.24,0.33,0.174
172,meta_hhsuite4,hhsuite,2KC5A,1,0.117,0.97,58,0.227,0.33,0.164
173,meta_ff7,ff,2NBHA,1,0.176,0.97,7,0.228,0.33,0.164
174,meta_ff8,ff,2KKPA,1,0.176,0.764,8,0.228,0.329,0.171
175,meta_hhsuite10,hhsuite,5GS5A,1,0.117,1,1.4e+02,0.232,0.329,0.174
176,meta_rapt6,rapt,3M0CC,1,0.088,0.735,0.01178,0.234,0.328,0.173
177,meta_contemp1,None,None,None,None,None,None,0,0.65,6
178,meta_hhsu1,hhsu,2KJ5A,1,0.147,0.823,5.4,0.237,0.328,0.17
179,meta_uniconfold2,None,None,None,None,None,None,0,0.57,10
180,meta_confold2-2,None,None,None,None,None,None,0,0.57,11
181,meta_blits2,blits,2KIWA,4,0.147,0.882,61,0.23,0.326,0.169
182,meta_hhbl2,hhbl,2KIWA,4,0.147,0.5,3.7,0.236,0.326,0.165
183,meta_confold2-4,None,None,None,None,None,None,0,0.52,20.5
184,meta_Unicon3d-2,None,None,None,None,None,None,0,0.54,15.5
185,meta_uniconfold4,None,None,None,None,None,None,0,0.5,30.5
186,meta_hhbl10,hhbl,3IAGA,2,0.147,0.529,11,0.235,0.324,0.166
187,meta_rapt9,rapt,5NO8A,1,0,0.411,0.01413,0.233,0.323,0.167
188,meta_msaprobs4,msaprobs,4RK0A,5,0.147,0.529,unknown,0.228,0.323,0.164
189,meta_hhbl5,hhbl,1G6EA,1,0.147,0.323,14,0.227,0.323,0.162
190,meta_hhbl6,hhbl,3BRDA,2,0.147,0.411,7.5,0.23,0.322,0.166
191,meta_hs2,hs,4HXDB,5,0.176,0.205,4.9,0.23,0.322,0.164
192,meta_hhsu4,hhsu,2KKVA,2,0.147,0.97,5.6,0.224,0.322,0.157
193,meta_deepsf2,None,None,None,None,None,None,0,0.38,70.5
194,meta_rapt3,rapt,4NFUA,1,0.058,0.382,0.008353,0.226,0.321,0.164
195,meta_sam3,sam,4W6WB,1,0.235,0.97,1.99e+00,0.226,0.32,0.162
196,meta_compro4,compro,4RK0A,5,0.264,1,unknown,0.231,0.32,0.17
197,meta_hs3,hs,3PHUA,5,0.147,0.235,6.4,0.235,0.319,0.167
198,meta_Unicon3d-1,None,None,None,None,None,None,0,0.49,34.5
199,meta_ap4,ap,2IECA,3,0,0.029,32,0.229,0.319,0.163
200,meta_rapt7,rapt,5BQ9A,1,0.147,0.735,0.01217,0.218,0.318,0.161
201,meta_rapt8,rapt,3T0OA,1,0.058,0.382,0.01357,0.224,0.318,0.158
202,meta_hhbl8,hhbl,2F49A,1,0.147,0.294,15,0.227,0.318,0.165
203,meta_rapt1,rapt,5BTWA,1,0.147,0.735,0.00454,0.224,0.317,0.164
204,meta_hh9,hh,2MYYA,1,0.117,0.264,28,0.224,0.317,0.159
205,meta_ff9,ff,2E9JA,1,0.235,0.941,9,0.227,0.317,0.162
206,meta_gbli9,gbli,5NPTA,1,0.029,0.294,7e+02,0.224,0.317,0.159
207,meta_hs10,hs,4RK0A,5,0.147,0.264,82,0.222,0.317,0.166
208,meta_hh5,hh,4RK0A,5,0.147,0.382,54,0.223,0.316,0.163
209,meta_hs5,hs,2KIWA,4,0.147,0.47,18,0.231,0.314,0.163
210,meta_Unicon3d-3,None,None,None,None,None,None,0,0.52,20
211,meta_hh10,hh,4BDXA,1,0.147,0.323,48,0.222,0.311,0.163
212,meta_hh7,hh,2N6GA,3,0.088,0.294,25,0.228,0.308,0.165
213,meta_ap1,ap,2KIWA,4,0.176,0.882,13,0.22,0.308,0.159
214,meta_deepsf1,None,None,None,None,None,None,0,0.51,24
215,meta_blits7,blits,2FO1A,1,0,0,47,0.216,0.305,0.16
216,meta_gbli8,gbli,5LGFA,1,0.117,0.764,6.1e+02,0.216,0.302,0.156
217,meta_hs6,hs,1I25A,1,0.147,0.205,27,0.227,0.299,0.165
218,meta_hhbl3,hhbl,1F53A,1,0.088,0.352,8.4,0.217,0.289,0.158
219,meta_hhsu8,hhsu,2KSWA,2,0.117,0.352,58,0.214,0.286,0.16
