Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
50,meta_multicom7,multicom,5FMF1,10,0.224,0.773,6e-91,0.329,0.366,0.48
51,meta_compro2,compro,5FMF1,10,0.209,0.856,unknown,0.325,0.36,0.468
52,meta_msaprobs2,msaprobs,5FMF1,10,0.215,0.845,unknown,0.311,0.343,0.449
53,meta_muster4,muster,2FWRA,24,0.237,0.49,unknown,0.308,0.325,0.385
54,meta_ap5,ap,5FMFA,1,0.206,0.845,0,0.302,0.337,0.463
55,meta_center2,center,5FMF1,10,0.189,0.856,unknown,0.298,0.33,0.426
56,meta_hh3,hh,5FMF1,10,0.22,0.444,0,0.294,0.336,0.459
57,meta_star2,star,5FMF1,10,0.215,0.775,converted,0.287,0.326,0.433
58,meta_prc5,prc,2FZ4A,9,0.215,0.448,1.4e-38,0.286,0.327,0.447
59,meta_csiblast5,csiblast,5FMF1,10,0.22,0.442,5e-75,0.285,0.325,0.453
60,meta_muster2,muster,5FMF1,10,0.215,0.849,unknown,0.283,0.329,0.456
61,meta_hhsuite3,hhsuite,5FMF1,10,0.204,0.845,4.6e-44,0.279,0.323,0.454
62,meta_rapt2,rapt,5FMF1,10,0.213,0.849,2.703e-08,0.277,0.323,0.445
63,meta_multicom8,multicom,2FZ4A,9,0.22,0.444,2e-86,0.272,0.29,0.356
64,meta_hhsuite2,hhsuite,5IY9V,7,0.202,0.86,9.3e-46,0.272,0.317,0.459
65,meta_hs5,hs,5FMF1,10,0.213,0.762,8.1e-34,0.271,0.308,0.431
66,meta_hmmer5,hmmer,2FZ4A,9,0.206,0.424,1e-86,0.271,0.288,0.357
67,meta_ss8,ss,2FZ4A,9,0.22,0.444,0,0.27,0.297,0.394
68,meta_star1,star,2FZ4A,9,0.217,0.444,converted,0.269,0.286,0.344
69,meta_hs4,hs,5FMF1,10,0.095,0.342,5.2e-39,0.268,0.304,0.412
70,meta_hh4,hh,5FMF1,10,0.095,0.342,3.5e-39,0.267,0.307,0.433
71,meta_ff6,ff,5FMF1,10,0.215,0.799,6,0.265,0.304,0.43
72,meta_hs3,hs,2FZ4A,9,0.22,0.444,0,0.265,0.28,0.339
73,meta_com5,com,5FMF1,10,0.211,0.766,3.24e-23,0.265,0.3,0.421
74,meta_center1,center,2FZ4A,9,0.215,0.448,unknown,0.263,0.282,0.341
75,meta_prc3,prc,5FMF1,10,0.22,0.856,2.0e-52,0.262,0.305,0.438
76,meta_com3,com,2FZ4A,9,0.211,0.413,5.41e-42,0.261,0.281,0.344
77,meta_hs6,hs,1WP9A,7,0.209,0.795,4.7e-30,0.261,0.296,0.426
78,meta_muster8,muster,5FMF1,10,0.115,0.485,unknown,0.258,0.285,0.362
79,meta_ff2,ff,2FZ4A,9,0.217,0.444,2,0.258,0.273,0.336
80,meta_hh5,hh,5FMF1,10,0.213,0.766,3.5e-34,0.258,0.297,0.429
81,meta_multicom6,multicom,5IY9V,7,0.213,0.786,5e-92,0.256,0.302,0.433
82,meta_sam5,sam,5IY9V,7,0.226,0.849,2.38e-44,0.256,0.297,0.433
83,meta_hs2,hs,2OCAA,11,0.15,0.84,0,0.252,0.277,0.383
84,meta_compro4,compro,1WP9A,7,0.224,0.808,unknown,0.246,0.283,0.391
85,meta_ss4,ss,1Z3IX,4,0.159,0.81,0,0.243,0.278,0.413
86,meta_ap3,ap,1Z3IA,2,0.187,0.915,0,0.243,0.274,0.405
87,meta_hp3,hp,1Z3IA,2,0.167,0.795,0,0.243,0.274,0.4
88,meta_hhsuite4,hhsuite,1Z3IX,4,0.176,0.919,2.2e-43,0.242,0.275,0.406
89,meta_super9,super,5JCHA,1,0.18,0.803,1.8e-34,0.242,0.274,0.398
90,meta_star3,star,1WP9A,7,0.226,0.806,converted,0.242,0.279,0.386
91,meta_hhsuite6,hhsuite,1WP9A,7,0.206,0.814,7.8e-39,0.239,0.277,0.41
92,meta_blits3,blits,1Z3IA,2,0.178,0.919,3.3e-40,0.239,0.273,0.403
93,meta_hg5,hg,4A36A,5,0.172,0.803,0,0.239,0.271,0.396
94,meta_hg4,hg,1Z3IX,4,0.176,0.923,0,0.239,0.272,0.399
95,meta_rapt10,rapt,5JB2A,1,0.176,0.793,3.667e-07,0.238,0.272,0.391
96,meta_msaprobs1,msaprobs,2FZ4A,9,0.22,0.444,unknown,0.238,0.256,0.325
97,meta_hhsuite10,hhsuite,5JB2A,1,0.172,0.803,6.9e-35,0.235,0.266,0.386
98,meta_center3,center,1WP9A,7,0.217,0.819,unknown,0.235,0.276,0.393
99,meta_ss5,ss,4A36A,5,0.169,0.801,0,0.233,0.27,0.403
100,meta_rapt4,rapt,1Z3IX,4,0.178,0.799,1.392e-07,0.232,0.266,0.394
101,meta_rapt3,rapt,5IVWV,1,0.211,0.775,4.465e-08,0.232,0.274,0.405
102,meta_hhsuite9,hhsuite,5JCHA,1,0.18,0.803,1.8e-34,0.231,0.26,0.378
103,meta_muster6,muster,1WP9A,7,0.202,0.814,unknown,0.231,0.266,0.389
104,meta_compro1,compro,2FZ4A,9,0.22,0.444,unknown,0.231,0.25,0.323
105,meta_compro3,compro,2OCAA,11,0.2,0.858,unknown,0.231,0.255,0.348
106,meta_blast5,blast,5IY9V,7,0.224,0.79,e-111,0.23,0.27,0.404
107,meta_msaprobs3,msaprobs,2OCAA,11,0.222,0.854,unknown,0.229,0.253,0.348
108,meta_rapt9,rapt,1WP9A,7,0.206,0.793,3.59e-07,0.228,0.272,0.399
109,meta_hhsuite8,hhsuite,2OCAA,11,0.165,0.886,2.1e-38,0.227,0.245,0.346
110,meta_ss6,ss,1WP9A,7,0.213,0.806,0,0.227,0.271,0.403
111,meta_super8,super,2OCAA,11,0.165,0.886,2.1e-38,0.227,0.246,0.347
112,meta_prc4,prc,5IY9V,7,0.217,0.884,3.1e-48,0.227,0.277,0.43
113,meta_hhsuite5,hhsuite,3MWYW,2,0.159,0.969,1.1e-42,0.226,0.254,0.382
114,meta_blits2,blits,3MWYA,2,0.156,0.976,2.2e-41,0.224,0.255,0.385
115,meta_ap2,ap,3MWYA,2,0.172,0.958,0,0.224,0.254,0.383
116,meta_hh7,hh,1WP9A,7,0.213,0.806,4.4e-30,0.224,0.261,0.383
117,meta_ss10,ss,3TBKA,7,0.167,0.773,0,0.223,0.245,0.353
118,meta_ff10,ff,4A36A,5,0.145,0.799,10,0.222,0.255,0.375
119,meta_rapt5,rapt,1Z63A,5,0.145,0.786,1.571e-07,0.222,0.243,0.352
120,meta_multicom9,multicom,2FZLA,2,0.209,0.424,1e-79,0.222,0.237,0.307
121,meta_rapt7,rapt,3MWYW,2,0.152,0.782,2.42e-07,0.221,0.248,0.364
122,meta_blits4,blits,1Z63A,5,0.141,0.808,7.4e-39,0.221,0.24,0.354
123,meta_ff8,ff,1Z3IX,4,0.148,0.797,8,0.221,0.255,0.383
124,meta_ff5,ff,1WP9A,7,0.2,0.806,5,0.221,0.253,0.375
125,meta_muster10,muster,4A2PA,5,0.137,0.779,unknown,0.221,0.246,0.352
126,meta_muster3,muster,2OCAA,11,0.161,0.895,unknown,0.22,0.239,0.344
127,meta_gbli2,gbli,3MWYA,2,0.159,0.976,1.4e-60,0.219,0.244,0.368
128,meta_center4,center,2OCAA,11,0.135,0.984,unknown,0.218,0.237,0.328
129,meta_star4,star,2OCAA,11,0.137,0.984,converted,0.218,0.237,0.325
130,meta_ap4,ap,1Z63A,5,0.139,0.793,0,0.217,0.238,0.355
131,meta_hs8,hs,3TBKA,7,0.163,0.786,8.9e-29,0.217,0.255,0.384
132,meta_rapt8,rapt,2HYIC,1,0.135,0.679,3.322e-07,0.216,0.247,0.374
133,meta_rapt6,rapt,2OCAA,11,0.154,0.751,1.946e-07,0.216,0.233,0.332
134,meta_ss7,ss,3MWYW,2,0.154,0.801,0,0.215,0.25,0.38
135,meta_muster7,muster,2FWRA,24,0.215,0.446,unknown,0.215,0.236,0.309
136,meta_hh10,hh,4A2WA,2,0.15,0.755,2.5e-25,0.214,0.244,0.362
137,meta_hhsuite7,hhsuite,1Z63A,5,0.154,0.797,2.9e-38,0.212,0.233,0.355
138,meta_com4,com,1RIFA,3,0.102,0.437,2.86e-26,0.212,0.23,0.304
139,meta_hh9,hh,3TBKA,7,0.161,0.79,1.3e-32,0.212,0.237,0.353
140,meta_hh8,hh,4A36A,5,0.165,0.801,8.5e-29,0.211,0.246,0.367
141,meta_hg2,hg,2OCAA,11,0.156,0.893,0,0.209,0.23,0.339
142,meta_ss2,ss,2OCAA,11,0.148,0.814,0,0.209,0.231,0.334
143,meta_ff7,ff,1Z63A,5,0.141,0.797,7,0.208,0.231,0.35
144,meta_ss3,ss,1Z63A,5,0.141,0.786,0,0.205,0.229,0.35
145,meta_hg3,hg,1Z63A,5,0.145,0.803,0,0.204,0.226,0.348
146,meta_prc2,prc,2OCAA,11,0.15,0.895,5.9e-61,0.202,0.225,0.334
147,meta_ff9,ff,3TBKA,7,0.159,0.786,9,0.202,0.228,0.349
148,meta_hh6,hh,5IY9V,7,0.209,0.784,2.8e-30,0.202,0.233,0.357
149,meta_ff3,ff,2OCAA,11,0.148,0.893,3,0.199,0.222,0.336
150,meta_hs9,hs,3TBKA,7,0.161,0.79,1.6e-32,0.196,0.218,0.339
151,meta_blits9,blits,4KBFA,1,0.143,0.705,4.6e-36,0.195,0.214,0.33
152,meta_hh2,hh,2OCAA,11,0.154,0.843,0,0.195,0.216,0.326
153,meta_com2,com,2OCAA,11,0.145,0.827,2.61e-50,0.194,0.216,0.33
154,meta_hhbl10,hhbl,4D25A,1,0.128,0.616,3.5e-31,0.188,0.217,0.328
155,meta_hs7,hs,5IY9V,7,0.206,0.782,5.8e-30,0.181,0.214,0.345
156,meta_msaprobs4,msaprobs,1WP9A,7,0.23,0.801,unknown,0.177,0.217,0.342
157,meta_muster9,muster,4F91B,1,0.119,0.823,unknown,0.176,0.218,0.348
158,meta_muster5,muster,3H1TA,2,0.15,0.843,unknown,0.17,0.213,0.359
159,meta_hhbl9,hhbl,4PXAA,1,0.122,0.616,1.5e-31,0.168,0.203,0.323
160,meta_csblast5,csblast,4D26A,2,0.148,0.71,3e-68,0.168,0.202,0.322
161,meta_ff4,ff,3H1TA,2,0.159,0.836,4,0.166,0.207,0.353
162,meta_ss9,ss,3DMQA,4,0.169,0.808,0,0.164,0.201,0.334
163,meta_hhbl8,hhbl,2FZ4A,9,0,0.034,alignment,0.159,0.177,0.244
164,meta_hs10,hs,4A2WA,2,0.148,0.74,2.9e-25,0.159,0.188,0.314
165,meta_hhbl5,hhbl,2FZ4A,9,0,0.034,alignment,0.157,0.173,0.24
166,meta_hhbl7,hhbl,2FZ4A,9,0.019,0.102,alignment,0.153,0.17,0.238
167,meta_multicom10,multicom,5F9FG,1,0.209,0.812,1e-78,0.132,0.16,0.256
168,meta_blits10,blits,4A2PA,5,0.002,0.041,alignment,0.131,0.151,0.227
169,meta_hhbl4,hhbl,2FZ4A,9,0,0.034,alignment,0.094,0.104,0.133
170,meta_hhbl3,hhbl,2FZ4A,9,0.008,0.058,alignment,0.091,0.1,0.127
171,meta_hhbl2,hhbl,2FZ4A,9,0.004,0.041,alignment,0.089,0.099,0.125
172,meta_blits6,blits,2FZ4A,9,0.002,0.067,alignment,0.06,0.074,0.108
173,meta_hp2,hp,2OCAA,11,0.004,0.091,alignment,0.043,0.055,0.09
174,meta_gbli10,gbli,3DMQA,4,0.01,0.065,alignment,0.04,0.053,0.09
175,meta_gbli4,gbli,3DMQA,4,0.006,0.054,alignment,0.038,0.049,0.079
176,meta_gbli9,gbli,3DMQA,4,0.006,0.054,alignment,0.038,0.049,0.079
177,meta_blits8,blits,4A2PA,5,0.01,0.071,alignment,0.034,0.05,0.086
178,meta_blits7,blits,4A2PA,5,0.004,0.045,alignment,0.034,0.045,0.071
179,meta_gbli5,gbli,3DMQA,4,0.006,0.041,alignment,0.034,0.041,0.066
180,meta_gbli7,gbli,3DMQA,4,0.002,0.052,alignment,0.033,0.047,0.087
181,meta_gbli6,gbli,2XGJA,3,0.004,0.108,alignment,0.033,0.046,0.085
182,meta_gbli8,gbli,2XGJA,3,0.006,0.115,alignment,0.032,0.046,0.085
183,meta_blits5,blits,4A2PA,5,0.004,0.039,alignment,0.031,0.044,0.074
